glucose_freq,eda_max,eda_std,eda_mean,sugar_sum,acc_x_min,acc_z_mean
0,3.3599386510970075,1.8189720922813013,1.783553306259075,1.421942842366969,-3.0491832883652044,0.7811233939606295
0,3.3599386510970075,1.7524768746672978,1.8891623142939358,1.421942842366969,-3.0491832883652044,1.132406066449506
0,3.3599386510970075,1.6622731245022175,2.0323175805464677,1.421942842366969,-3.0491832883652044,1.357631543965197
0,3.3599386510970075,1.5981305644340662,2.235362673446651,1.421942842366969,-3.0491832883652044,1.7205085181443653
0,3.3599386510970075,1.48975878255915,2.4017602248294647,1.421942842366969,-3.0491832883652044,1.532902849304625
0,3.3599386510970075,1.4106609520356015,2.519959717256221,1.421942842366969,-3.0277650694982707,1.459636730112774
0,3.3599386510970075,1.3307633558917147,2.6164328642557764,1.421942842366969,-3.0277650694982707,1.3880974218109665
0,3.3599386510970075,1.3893725413556748,2.555957768390064,1.421942842366969,-3.0277650694982707,1.317668206224187
0,3.3599386510970075,1.4793729353980158,2.4278999061851767,1.421942842366969,-3.0277650694982707,1.4955297278986805
0,3.3599386510970075,1.4865261883894691,2.078984498644626,1.1519992730519022,-3.0277650694982707,1.6397184372173248
0,3.3599386510970075,1.2641903317861138,1.6566696136022105,1.1519992730519022,-2.810727118313344,1.6201067992518283
0,0.776820036952918,-0.053812456546892394,0.9993121125464117,1.1519992730519022,-2.810727118313344,1.7506043650851264
0,0.776820036952918,-0.03869624464799823,0.9611151260661556,-0.11673550272891266,-3.0620342196853643,1.6056755939564646
0,0.776820036952918,-0.019826220070883784,1.0147201087019369,-0.11673550272891266,-3.0620342196853643,1.5182249567392547
0,0.776820036952918,-0.022479313784977372,0.9645316557579034,-0.11673550272891266,-3.0620342196853643,1.3100209008539934
0,0.9848480801959183,0.05948212769449473,1.0004794985172014,-0.11673550272891266,-3.0620342196853643,1.308417433598953
0,1.0343894507042355,0.22816259973821296,1.10764990117411,-0.11673550272891266,-3.0620342196853643,1.578169963350769
0,1.0343894507042355,0.2191804036411362,1.0077253493035114,-0.11673550272891266,-3.0620342196853643,1.5837204269259095
0,1.0343894507042355,0.2652743549871907,0.8670699055334693,-0.11673550272891266,-3.0620342196853643,1.761335261330397
0,1.0343894507042355,0.33334831360442196,0.7953358044944225,-0.11673550272891266,-3.0620342196853643,1.851622802152679
0,1.0343894507042355,0.3886109341527079,0.7279363597910351,-0.11673550272891266,-3.0620342196853643,1.8528562385027088
0,1.0343894507042355,0.4401259607073056,0.6646941255867769,-0.11673550272891266,-3.0620342196853643,1.998278384171384
0,1.0343894507042355,0.4939944130466661,0.575304865277737,-0.11673550272891266,-3.0620342196853643,2.1216220191745006
0,1.0343894507042355,0.5352198670465458,0.5119764086709083,-0.11673550272891266,-3.0620342196853643,2.0891826431686815
0,1.0343894507042355,0.5786704506342496,0.4156517246328991,-0.11673550272891266,-2.7807416118996375,2.043298810947521
0,1.0343894507042355,0.5535325335339166,0.23744353615892863,-0.11673550272891266,-2.7807416118996375,2.1640522296155726
0,1.0343894507042355,0.5668063177382888,0.12079256441202935,-0.11673550272891266,-2.7807416118996375,2.382247119936086
0,1.0343894507042355,0.24200529706224078,-0.19469479396716247,1.2329823438464222,-2.7807416118996375,2.1634355114405572
0,-0.22632941408720533,-0.5125914264011209,-0.5204346133010122,1.2329823438464222,-2.7807416118996375,2.177866716735922
0,-0.6070990831701845,-0.7340727806761302,-0.6315537181087192,1.2329823438464222,-2.7807416118996375,2.346970840325195
0,-0.7593489930457006,-0.7984757317877094,-0.6771073207932883,1.2329823438464222,-2.7807416118996375,2.4170300250069645
0,-0.7593489930457006,-0.7952927917789057,-0.6908752427339161,1.2329823438464222,-3.0191977819514975,2.3289626696147394
0,-0.7593489930457006,-0.8026109811639867,-0.7074976807694454,1.2329823438464222,-3.0191977819514975,2.1529513024652926
0,-0.7593489930457006,-0.7997370782437597,-0.7216673522316975,1.2329823438464222,-3.0191977819514975,2.0615536689279828
0,-0.7593489930457006,-0.7997778488305198,-0.7336363553168572,1.2329823438464222,-3.0191977819514975,1.9604118882254273
0,-0.7593489930457006,-0.8003718315908644,-0.7458379476242638,1.2329823438464222,-3.0191977819514975,2.0045689095565433
0,-0.7593489930457006,-0.7995202205025482,-0.7545506685878419,1.2329823438464222,-3.0191977819514975,1.9446239029450287
0,-0.8139322491084362,-0.8320004080392437,-0.7749791555916639,1.2329823438464222,-3.0191977819514975,1.8571732657278186
0,-0.840858632470471,-0.8465478926313971,-0.7869481421717686,1.2329823438464222,-3.0191977819514975,1.5494308963950425
0,-0.8506476480747152,-0.8538027412669221,-0.7937355650807052,-0.11673550272891266,-3.0191977819514975,1.5306826638745696
0,-0.8614154888283654,-0.8602501006026124,-0.7981547933135266,-0.11673550272891266,-3.0191977819514975,1.4939262606436408
0,-0.8614154888283654,-0.8608591791781038,-0.7994868997241437,-0.11673550272891266,-3.0191977819514975,1.5346296601946687
0,-0.8614154888283654,-0.8613548683360133,-0.8007132912633093,-0.11673550272891266,-3.0191977819514975,1.2324377544370337
0,-0.8614154888283654,-0.862509765570197,-0.8027643248200146,-0.11673550272891266,-2.2524255465152763,1.1800167095607088
0,-0.8735294051899957,-0.8682536151495084,-0.8048576443253013,-0.11673550272891266,-2.2524255465152763,1.4459455866274284
0,-0.871449306233735,-0.867398474465973,-0.8028700561965209,-0.11673550272891266,-2.73790517416577,1.353684547645097
0,-0.8667995047189642,-0.8647220114574385,-0.8012419151357301,-0.11673550272891266,-2.73790517416577,1.5098375895590435
0,-0.8667995047189642,-0.8648680579539748,-0.7998886492457687,-0.11673550272891266,-2.73790517416577,1.2102359001364724
0,-0.8667995047189642,-0.865038254342004,-0.7983873825357746,-0.11673550272891266,-2.73790517416577,1.2624102577427905
0,-0.8667995047189642,-0.8648631394939564,-0.7974358661674383,-0.11673550272891266,-2.73790517416577,1.2505692687824916
0,-0.8667995047189642,-0.866324197770325,-0.795765439158067,-0.11673550272891266,-2.73790517416577,1.5153880531341823
0,-0.8667995047189642,-0.8664715404148965,-0.7937566915499421,-0.11673550272891266,-2.73790517416577,1.775766466625761
0,-0.8631286238673727,-0.8645412697762631,-0.7914942117452783,-0.11673550272891266,-2.73790517416577,1.7522078323401662
0,-0.8631286238673727,-0.8641193027524595,-0.7894220352142818,-0.11673550272891266,-2.73790517416577,1.772806219385687
0,-0.8604366636789598,-0.863087513635418,-0.7864195017942934,-0.11673550272891266,-2.73790517416577,2.002225380491484
0,-0.8604366636789598,-0.864688638338312,-0.7835438262200477,-0.11673550272891266,-2.73790517416577,2.2147464636018537
0,-0.8604366636789598,-0.864210053711334,-0.7813447918433096,-0.11673550272891266,-3.007774731889133,2.03330797651227
0,-0.8604366636789598,-0.8642405388399832,-0.7799280970304765,-0.11673550272891266,-3.007774731889133,1.9644822281805299
0,-0.8604366636789598,-0.8639226735277763,-0.7792091698843882,-0.11673550272891266,-3.007774731889133,1.9142813687342617
0,-0.8604366636789598,-0.8648666174944527,-0.777623331277232,-0.11673550272891266,-3.007774731889133,1.9800235261909231
0,-0.8600695087341592,-0.8653272817482451,-0.7755088687976551,-0.11673550272891266,-3.007774731889133,2.10534065935409
0,-0.8572551954020712,-0.8656479061960388,-0.7729503708478723,-0.11673550272891266,-3.007774731889133,2.104847284814077
0,-0.8540737271251821,-0.8666267336803403,-0.7695883738548404,-0.11673550272891266,-3.007774731889133,2.025784014777079
0,-0.851259413793094,-0.8655568903624425,-0.7666069834091424,-0.11673550272891266,-3.007774731889133,1.9237788286295012
0,-0.851259413793094,-0.8648545608868773,-0.7649576993740613,-0.11673550272891266,-3.007774731889133,1.7327195380096745
1,-0.851259413793094,-0.8617010804322317,-0.7665646974605609,-0.11673550272891266,-3.007774731889133,1.608019123021524
1,-0.851259413793094,-0.8440676657725626,-0.7745194733301799,-0.11673550272891266,-3.007774731889133,1.5049038441589186
1,-0.851259413793094,-0.8374857493467865,-0.7807192502932665,-0.11673550272891266,-3.007774731889133,1.1238953556342908
1,-0.851259413793094,-0.8342413543009259,-0.7866652950598139,-0.11673550272891266,-2.280983171671188,0.8308308788668849
1,-0.851259413793094,-0.8322923249377978,-0.7918457198822509,-0.11673550272891266,-2.101070133188946,0.9037269671537272
1,-0.851259413793094,-0.8326257921831497,-0.7948482698072934,-0.11673550272891266,-2.101070133188946,0.9757596499955473
1,-0.851259413793094,-0.8330569104683817,-0.7974067677570761,-0.11673550272891266,-1.7469555812556445,1.0724610598379907
1,-0.851259413793094,-0.8341246153192619,-0.7992674980401148,-0.11673550272891266,-1.5113551737193751,1.0644437235627884
1,-0.823360700218242,-0.8240187731229855,-0.79341043202017,-0.11673550272891266,-1.4542399234075523,1.033484471177006
1,-0.537811959267356,-0.6664397411320049,-0.7387594910965435,-0.11673550272891266,-1.3200190851747688,1.0012917824411929
1,-0.3022706005250163,-0.48750936804799794,-0.6438926489712161,-0.11673550272891266,-1.3200190851747688,0.9565180429350616
1,-0.3022706005250163,-0.412838633818258,-0.5607961716050646,-0.11673550272891266,-2.5522806106523457,1.098609910458652
0,-0.3022706005250163,-0.3837037250178469,-0.48691540672590927,-0.11673550272891266,-2.692212973916312,1.1516476735099923
0,-0.3022706005250163,-0.3887249477016095,-0.42534577819816277,-0.11673550272891266,-2.73790517416577,1.181126802275737
0,-0.3022706005250163,-0.38678452118633005,-0.34659735927159296,-0.11673550272891266,-2.73790517416577,1.5214318912493356
0,-0.3022706005250163,-0.4035442158888625,-0.27607786516309074,-0.11673550272891266,-2.739333055423566,1.8575432966328276
0,-0.3022706005250163,-0.42165992223385806,-0.19087187683358878,-0.11673550272891266,-2.7450445804547474,1.8966432289288158
0,-0.3022706005250163,-0.4630636460656361,-0.1220483595581906,-0.11673550272891266,-2.7450445804547474,1.7813169302009022
0,-0.3022706005250163,-0.5170359232929348,-0.03980260219504239,-0.11673550272891266,-2.7450445804547474,1.8073424371865598
0,-0.3022706005250163,-0.6009883985351518,0.04320435175772051,-0.11673550272891266,-2.7450445804547474,1.9691692863106494
0,-0.3022706005250163,-0.7274805541108997,0.10564585976781561,-0.11673550272891266,-2.7450445804547474,2.0902927358837093
0,-0.3022706005250163,-0.7409016990162038,0.12941348426475419,-0.11673550272891266,-2.7450445804547474,2.2236272053220785
0,-0.31948208697093466,-0.7470127051055844,0.12643929002263996,-0.11673550272891266,-2.7450445804547474,2.3792868726960115
0,-0.23624087834889881,-0.7040416142585791,0.15002152975203054,-0.11673550272891266,-2.7450445804547474,2.295783231798902
0,-0.23624087834889881,-0.703974095368864,0.16090271773217046,-0.11673550272891266,-2.7450445804547474,2.2756782192933933
0,-0.23624087834889881,-0.724318838299905,0.17556531263484593,-0.11673550272891266,-2.7450445804547474,2.266674133938166
0,-0.23624087834889881,-0.6848884490749655,0.14854911387658631,-0.11673550272891266,-2.7450445804547474,2.355604894775413
0,-0.23624087834889881,-0.603711953394697,0.10417484682196963,-0.11673550272891266,-2.7450445804547474,2.4455224046926842
0,-0.23624087834889881,-0.5366401210554254,0.03781149038408047,-0.11673550272891266,-2.7407609366813612,2.5360566327849727
0,-0.23624087834889881,-0.48130498529877996,-0.01847047998480226,-0.11673550272891266,-2.7407609366813612,2.6247407063522137
0,-0.23624087834889881,-0.44911091444059936,-0.08690602945874115,-0.11673550272891266,-1.7084027872951641,2.7376001323800643
0,-0.23624087834889881,-0.4300268955597613,-0.15952820143819935,-0.11673550272891266,-1.734104649935484,2.698006825544064
0,-0.23624087834889881,-0.41301328001272747,-0.2204233839406326,-0.11673550272891266,-1.734104649935484,2.2534763649928324
0,-0.23624087834889881,-0.41940155060508116,-0.28735928419987944,-0.11673550272891266,-1.734104649935484,1.8004351936263858
0,-0.23624087834889881,-0.4596207555441822,-0.3682344453662701,-0.11673550272891266,-1.734104649935484,1.322355264354305
0,-0.38387355690636055,-0.5688447262734737,-0.45943252756323244,-0.11673550272891266,-1.734104649935484,1.0507525800774429
0,-0.4653191065892051,-0.6569642842807887,-0.5229836538548007,-0.11673550272891266,-1.734104649935484,0.7351162181044671
0,-0.6001244764118017,-0.7490353574144941,-0.5645705143644485,-0.11673550272891266,-1.734104649935484,0.4118325507612977
0,-0.6152914905389232,-0.7566595780545144,-0.5671914179237493,-0.11673550272891266,-1.734104649935484,-0.005315622819242284
0,-0.602198653514114,-0.7216242472712773,-0.5427029021792849,-0.11673550272891266,-1.734104649935484,-0.42061364187473543
0,-0.602198653514114,-0.7119083284921007,-0.5196912256647604,-0.11673550272891266,-1.734104649935484,-0.8352949427552137
0,-0.602198653514114,-0.7065394571459942,-0.48985561706165115,-0.11673550272891266,-1.734104649935484,-1.2494828690956792
0,-0.602198653514114,-0.7122408532836759,-0.47095176792441645,-0.11673550272891266,-1.734104649935484,-1.6903130205968178
0,-0.602198653514114,-0.7240014998667648,-0.4526822575310548,-0.11673550272891266,-0.08204603466600938,-2.1322532648129844
0,-0.602198653514114,-0.7358282465088377,-0.4433151936980453,-0.11673550272891266,-0.3619107611939412,-2.112888314117495
0,-0.602198653514114,-0.7336163390906817,-0.4448782718356099,-0.11673550272891266,-0.3619107611939412,-2.0926599579769842
0,-0.602198653514114,-0.7320905218757318,-0.4459972979979138,-0.11673550272891266,-0.3619107611939412,-2.093153332516997
0,-0.602198653514114,-0.7284941682175446,-0.4494015809395273,-0.11673550272891266,-0.3619107611939412,-2.095743548852062
0,-0.602198653514114,-0.7281690748004244,-0.44986347487825923,1.1519992730519022,-0.3619107611939412,-2.0958668924870656
0,-0.602198653514114,-0.7251376557774507,-0.45883209020046184,1.1519992730519022,-0.3619107611939412,-2.095620205217059
0,-0.602198653514114,-0.7315449501965147,-0.4637645761003453,1.1519992730519022,-0.3619107611939412,-2.102157417872224
0,-0.6347805984244128,-0.7428709505966685,-0.4711651947788648,1.1519992730519022,-0.3619107611939412,-1.878658751246577
0,-0.6347805984244128,-0.7470710762812153,-0.492104711267447,1.1519992730519022,-0.3619107611939412,-1.6478828101557457
0,-0.6438354951666033,-0.755184101808833,-0.5216654446997278,1.1519992730519022,-0.3619107611939412,-1.418340305414946
0,-0.6438354951666033,-0.7528792001715632,-0.5436157472058867,1.1519992730519022,-0.3619107611939412,-1.187934395229124
0,-0.6438354951666033,-0.7497039104558088,-0.5647625671738494,1.1519992730519022,-0.3619107611939412,-0.9986019154993402
0,-0.6438354951666033,-0.7431807732111215,-0.5771126554529123,1.1519992730519022,-0.316218560944483,-0.7998953195093188
0,-0.6438354951666033,-0.738422969646927,-0.5834365174126536,1.1519992730519022,-0.3133627984288918,-0.6319012886350742
0,-0.6438354951666033,-0.7339672974826941,-0.590246733801289,1.1519992730519022,-0.4889921931377469,-0.42345054547980693
0,-0.6438354951666033,-0.7291032089158717,-0.5995520027117822,1.1519992730519022,-0.4889921931377469,-0.2355981893700604
0,-0.6438354951666033,-0.726184150547656,-0.6141044263784015,-0.11673550272891266,-2.5023047666295013,0.12666206663409296
0,-0.6438354951666033,-0.7243645322896974,-0.6282518160176316,-0.11673550272891266,-2.9249576189369897,0.27492111590783935
0,-0.6450255967826839,-0.7597710744190638,-0.6609435747159976,-0.11673550272891266,-2.9249576189369897,0.6464321445372261
0,-0.7721971237831582,-0.8339268567728394,-0.6942120365093516,-0.11673550272891266,-2.9249576189369897,0.7792732394355836
0,-0.8058468171658624,-0.8533844334169122,-0.705568322471497,-0.11673550272891266,-2.9249576189369897,0.9644120355752613
0,-0.8167465624405247,-0.8613142861411931,-0.7105389515513849,9.466261207955963,-2.9249576189369897,1.1490574571749261
0,-0.8273921455642728,-0.8671301457318796,-0.7138798055701274,9.466261207955963,-2.9249576189369897,1.3393766859847354
0,-0.8316747921342426,-0.8690535629256311,-0.7155713755537882,9.466261207955963,-2.9249576189369897,1.5721261252356167
