glucose_freq,eda_max,eda_std,eda_mean,sugar_sum,acc_x_min,acc_z_mean
5,-0.4900491350497371,-0.439860444917811,-0.2975394837875882,1.6024768981901574,0.18053872958081893,0.23539205797396617
6,-0.5158876883497403,-0.4653554359671029,-0.3162272890141824,1.6024768981901574,0.18053872958081893,0.1515915262674025
7,-0.5278097472767832,-0.4877266744770109,-0.3301691726350821,-0.24283326780510106,0.18053872958081893,0.08802342309684544
8,-0.5613750999242593,-0.5157576761991278,-0.34162737964916473,-0.24283326780510106,0.18053872958081893,0.06874793374835296
9,-0.5840313362200509,-0.5269183921534625,-0.34531034432977536,-0.24283326780510106,0.18053872958081893,-0.01765000432431951
10,-0.5823533634286595,-0.5235485619346817,-0.34258223023367224,-0.24283326780510106,0.18053872958081893,0.1355969712761008
10,-0.5823533634286595,-0.5251303689201462,-0.3436735184755978,-0.24283326780510106,0.18053872958081893,0.010511348908229561
10,-0.5823533634286595,-0.5262986458317578,-0.34435549374526786,-0.24283326780510106,0.18053872958081893,0.17906935150887035
9,-0.5823533634286595,-0.5242333337399562,-0.34094529787078504,-0.24283326780510106,0.18053872958081893,-0.024621989833347773
8,-0.5823533634286595,-0.525620086556753,-0.3356254008272872,-0.24283326780510106,0.18053872958081893,0.04127010850688588
7,-0.5823533634286595,-0.5304557152446063,-0.330032734977664,-0.24283326780510106,0.18053872958081893,-0.10801240474526243
6,-0.5236144876972132,-0.5014891334186643,-0.31502800094039,-0.24283326780510106,0.9677401366166726,-0.5074661627331555
5,-0.5236144876972132,-0.5001949749832059,-0.30725275860691564,-0.24283326780510106,0.9677401366166726,-0.6648143062800639
4,-0.13571775993608556,-0.20137649955652406,-0.23096536257724443,-0.24283326780510106,0.9677401366166726,-0.6415743545833009
3,1.0716934098356816,0.7731070377627951,0.04105138554824676,-0.24283326780510106,0.9677401366166726,-0.6582524375656831
2,1.0716934098356816,0.7813544767308106,0.12143095272207213,-0.24283326780510106,0.9677401366166726,-0.45565474100919523
1,1.0716934098356816,0.7797442940680374,0.12377829818018068,-0.24283326780510106,0.9677401366166726,-0.5914034000379352
